"Product URL","Product Title","Keyword","sku","Product ID","Sponsored Rank","Organic Rank","Is Top 24 Advertised"
"https://www.ebay.com.au/itm/186850688361","Stelive Compact Air Purifier 30 m2 with Aroma, H13 Filter, 3-Stage Filtration","hepa air purifier","SLAP10W202","186850688361","No","P1 - 56 / 70","No"
"https://www.ebay.com.au/itm/186850688361","Stelive Compact Air Purifier 30 m2 with Aroma, H13 Filter, 3-Stage Filtration","air purifiers for the bedroom","SLAP10W202","186850688361","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186826151170","TOPEX 34 PCs Reciprocating Saw Blade Set, 920W Reciprocating Saw Blades","reciprocating saw","TX526","186826151170","P1 - 3 / 75","No","Yes"
"https://www.ebay.com.au/itm/186826151170","TOPEX 34 PCs Reciprocating Saw Blade Set, 920W Reciprocating Saw Blades","reciprocating saw blades metal","TX526","186826151170","P1 - 2 / 79","No","Yes"
"https://www.ebay.com.au/itm/186826151170","TOPEX 34 PCs Reciprocating Saw Blade Set, 920W Reciprocating Saw Blades","reciprocating saw","TX526","186826151170","P1 - 3 / 75","No","Yes"
"https://www.ebay.com.au/itm/186790415920","No","commercial blender","SLJL1KW500","186790415920","No","No","No"
"https://www.ebay.com.au/itm/186790415920","Stelive 1000W Smoothie Maker Portable Blender Bottle Juice Shaker Fruit Juicer","smoothie blender","SLJL1KW500","186790415920","P1 - 10 / 79","P1 - 28 / 79","Yes"
"https://www.ebay.com.au/itm/186790415920","Stelive 1000W Smoothie Maker Portable Blender Bottle Juice Shaker Fruit Juicer","juicer blender","SLJL1KW500","186790415920","P1 - 3 / 70","No","Yes"
"https://www.ebay.com.au/itm/186790415920","Stelive 1000W Smoothie Maker Portable Blender Bottle Juice Shaker Fruit Juicer","blender smoothie","SLJL1KW500","186790415920","P1 - 4 / 77","No","Yes"
"https://www.ebay.com.au/itm/186790415920","No","bullet blender","SLJL1KW500","186790415920","No","No","No"
"https://www.ebay.com.au/itm/186790415920","Stelive 1000W Smoothie Maker Portable Blender Bottle Juice Shaker Fruit Juicer","fruit blender","SLJL1KW500","186790415920","P1 - 2 / 70","No","Yes"
"https://www.ebay.com.au/itm/186790415920","Stelive 1000W Smoothie Maker Portable Blender Bottle Juice Shaker Fruit Juicer","electric blender","SLJL1KW500","186790415920","P1 - 3 / 76","No","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","tyre inflator","TXTI12V010","186784286110","P1 - 12 / 70","P1 - 19 / 70","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","portable air compressor","TXTI12V010","186784286110","P1 - 1 / 75","No","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","12v air compressor","TXTI12V010","186784286110","P1 - 12 / 74","P1 - 21 / 74","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","air pump for car","TXTI12V010","186784286110","P1 - 3 / 70","No","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","air compressor 12v","TXTI12V010","186784286110","P1 - 10 / 67","P1 - 17 / 67","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","air compressor tyre inflator","TXTI12V010","186784286110","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","portable tyre inflator","TXTI12V010","186784286110","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186784286110","TOPEX 12V Car Tyre Inflator Portable Air Compressor Dual Power Cordless Air Pump","car tyre inflator","TXTI12V010","186784286110","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186784352636","No","car battery charger","TXBC10A460-10A","186784352636","No","No","No"
"https://www.ebay.com.au/itm/186784352636","No","12v battery charger","TXBC10A460-10A","186784352636","No","No","No"
"https://www.ebay.com.au/itm/186784352636","No","lithium battery charger 12v","TXBC10A460-10A","186784352636","No","No","No"
